evidence_id,source_id,nbs_id,suitability_family_id,variable,relationship,context,use_role,evidence_type,claim_basis,claim_scope,lineage_of,extraction_confidence,quote,page,reviewer_ok,raw_name,taxon,observed_dataset,attribution,locator_type,locator,commit_sha,justification_quote,justification_page,selection_justification,selection_justification_page,review_state,ruleset_version
EV_wri_regreening_2015_010,wri_regreening_2015,agroforestry,agroforestry__regeneration_farmland,microclimate,"{""direction"": ""reduced wind speed, reduced soil-moisture evaporation from vegetation cover"", ""mechanism"": ""leaf-litter fall, vegetation cover""}","{""region"": ""Sahel"", ""study_context"": ""SSA""}",climate_risk,literature_relationship,expert_assertion,practice_technology,,low,"oil surface through leaf-litter fall and decomposition, along with greatly reduced wind speed and reduced soil-moisture evaporation which vegetation brings about.11",32,False,reduced wind speed and reduced soil-moisture evaporation,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_wri_regreening_2015_011,wri_regreening_2015,agroforestry,agroforestry__regeneration_farmland,household_income,"{""metric"": ""collective_income_increase"", ""people"": 40000, ""income_usd"": 36000000, ""period"": ""2003 to 2013"", ""additional_food_tons"": 10000000, ""direction"": ""up""}","{""region"": ""Sahel"", ""study_context"": ""SSA""}",nbs_effect,literature_relationship,cited_secondary,practice_technology,,low,"From 2003 to 2013 more than 40,000 people increased their collective income by $36 million, and an additional 10 million tons of food were produced across the targeted landscapes (Dozoretz et al.",54,False,"40,000 people increased collective income by $36 million; 10 million tons food",,,cited from Dozoretz et al. 2014,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_wri_regreening_2015_012,wri_regreening_2015,agroforestry,agroforestry__regeneration_farmland,vegetation_cover_gain,"{""metric"": ""area_regreened"", ""area_Mha"": 5, ""since_year"": 1985, ""share_of_cultivated_area_pct"": 50, ""direction"": ""increase""}","{""country"": ""Niger"", ""region"": ""Sahel"", ""study_context"": ""SSA""}",nbs_effect,literature_relationship,cited_secondary,practice_technology,,medium,"farmers have regreened 5 mil- lion hectares since 1985—almost 50 percent of the country’s total cultivated area (Reij, Tappan, and Smale 2009).",14,False,"Niger regreened 5 million hectares since 1985, ~50% of cultivated area",,,"cited from Reij, Tappan, and Smale 2009",page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_fao_anr_2019_001,fao_anr_2019,agroforestry,agroforestry__regeneration_farmland,economic_cost,"{""anr_cost_usd_per_ha_low"": 70, ""anr_cost_usd_per_ha_high"": 100, ""planting_cost_usd_per_ha"": 1000, ""anr_vs_planting_saving_pct_min"": 50, ""direction"": ""ANR_cheaper_than_planting""}","{""country"": ""Malaysia"", ""region"": ""Asia-Pacific"", ""landscape"": ""degraded_forest""}",nbs_effect,literature_relationship,cited_secondary,practice_technology,,medium,"Ong (2011) estimated USD 70-100/ha for application of ANR in degraded forests in Malaysia entailing the cutting of vines and selective liberation of potential crop trees. Similar cost levels were observed during ANR project implementation in Cambodia and Lao PDR. Both Dugan (2011) and Ong (2011) estimated the costs of restoration through planting to be around USD 1 000/ha, indicating that the cost of ANR is at least 50 percent cheaper than the conventional reforestation approach.",49,False,USD 70-100/ha for ANR vs USD 1 000/ha planting; at least 50 percent cheaper,,,cited from Ong 2011 and Dugan 2011,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_fao_anr_2019_006,fao_anr_2019,agroforestry,agroforestry__regeneration_farmland,economic_cost,"{""direction"": ""reduces_restoration_cost""}","{""scope"": ""forest_restoration"", ""benefit_scale"": ""local_to_global""}",nbs_effect,literature_relationship,expert_assertion,practice_technology,,low,Natural regeneration can reduce the cost of restoration activities and deliver a wide range of forest products and ecosystem services that provide loca to globa benefits l l l,8,False,natural regeneration can reduce cost of restoration activities,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_eld_fmnr_2020_004,eld_fmnr_2020,agroforestry,agroforestry__regeneration_farmland,crop_yield,"{""economic_indicator_type"": ""net_income_per_ha_per_year"", ""direction"": ""increase"", ""niger_usd_ha_yr"": 68, ""ghana_usd_ha_yr"": 43, ""ghana_pct_more_than_non_fmnr"": 78}","{""country"": ""Niger, Ghana"", ""aez"": ""semi_arid_and_dry_sub_humid""}",nbs_effect,literature_relationship,expert_assertion,practice_technology,,low,In Niger the net income including environmental services increased by USD 68 per ha per year. In Ghana net income increased by USD 43 per ha which is 78% more than net income o,28,False,increase in net income per ha per year (case-study benefit transfer),,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_eld_fmnr_2020_005,eld_fmnr_2020,agroforestry,agroforestry__regeneration_farmland,household_income,"{""economic_indicator_type"": ""net_income_per_ha_per_year"", ""senegal_usd_ha_yr"": 2187, ""ghana_usd_ha_yr"": 98}","{""country"": ""Senegal, Ghana"", ""aez"": ""semi_arid_and_dry_sub_humid""}",nbs_effect,literature_relationship,expert_assertion,practice_technology,,low,"Summary of case studies FMNR Niger (Nouhou et al., 2019) Senegal (Sanogo et al., 2019) Ghana (Westerberg et al., 2019) Net income FMNR (USD/ha/year) n.a. 2,187 98 Net",28,False,Net income FMNR (USD/ha/year),,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_eld_fmnr_2020_006,eld_fmnr_2020,agroforestry,agroforestry__regeneration_farmland,tree_canopy_cover,"{""metric"": ""tree_density_per_ha"", ""direction"": ""increase_vs_conventional"", ""type1_fmnr_per_ha"": 61, ""type2_fmnr_per_ha"": 33}","{""region"": ""West & East Africa"", ""aez"": ""dryland""}",nbs_effect,literature_relationship,expert_assertion,practice_technology,,low,"Table 10: FMNR Assumptions by production system Characteristic Type 1 Type 2 Tree density per ha (FMNR versus conventional) 61 33 Type of tree Faidherbia albida, S",33,False,Tree density per ha (FMNR versus conventional),,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_eld_fmnr_2020_007,eld_fmnr_2020,agroforestry,agroforestry__regeneration_farmland,soil_fertility,"{""metric"": ""share_of_adopters_reporting_soil_fertility_increase"", ""fmnr_adopters_pct"": 94, ""comparison_group_pct"": 26, ""direction"": ""increase""}","{""region"": ""Sub-Saharan Africa"", ""aez"": ""dryland""}",nbs_effect,literature_relationship,expert_assertion,practice_technology,,low,94% of FMNR adopters saw an increase in soil fertility (vs. 26% among the comparison group)  66% of FMNR adopters saw a reduction in soil erosion (vs. 17% in the comparison,23,False,FMNR adopters saw an increase in soil fertility,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_eld_fmnr_2020_008,eld_fmnr_2020,agroforestry,agroforestry__regeneration_farmland,wind_erosion,"{""metric"": ""share_of_adopters_reporting_soil_erosion_reduction"", ""fmnr_adopters_pct"": 66, ""comparison_group_pct"": 17, ""direction"": ""reduction""}","{""region"": ""Sub-Saharan Africa"", ""aez"": ""dryland""}",climate_risk,literature_relationship,expert_assertion,practice_technology,,low,opters saw an increase in soil fertility (vs. 26% among the comparison group)  66% of FMNR adopters saw a reduction in soil erosion (vs. 17% in the comparison group)  46% observed that the FMNR practices have generated more wild fruits and food (frui,23,False,FMNR adopters saw a reduction in soil erosion,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_eld_fmnr_2020_009,eld_fmnr_2020,agroforestry,agroforestry__regeneration_farmland,economic_cost,"{""economic_indicator_type"": ""benefit_cost_ratio"", ""return_per_usd_invested"": 5, ""direction"": ""positive_return""}","{""region"": ""Africa""}",nbs_effect,literature_relationship,expert_assertion,practice_technology,,low,"On average, one US dollar investment into restoration of degraded land returns five US dollars (Nkonya, 2015).",10,False,one US dollar investment into restoration of degraded land returns five US dollars,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_wocat_507_2019_009,wocat_507_2019,agroforestry,agroforestry__regeneration_farmland,drought,"{""hazard"": ""drought"", ""direction"": ""decreased"", ""mechanism"": ""improved micro-climate and soil moisture""}","{""country"": ""Kenya"", ""site"": ""Homa Bay""}",climate_risk,literature_relationship,expert_assertion,practice_technology,,low,drought impacts increased decreased FMNR improves the micro-climate and soil moisture. The technology therefore mitigates the impact of droughts.,6,False,drought impacts,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_wocat_507_2019_010,wocat_507_2019,agroforestry,agroforestry__regeneration_farmland,wind_erosion,"{""hazard"": ""wind"", ""direction"": ""wind_velocity_decreased"", ""mechanism"": ""trees act as wind break protecting houses, greenhouses and crop fields""}","{""country"": ""Kenya"", ""site"": ""Homa Bay""}",climate_risk,literature_relationship,expert_assertion,practice_technology,,low,"wind velocity increased decreased The trees of FMNR serve as wind break and protect houses, greenhouses, and crop fields against heavy winds.",6,False,wind velocity / wind break,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_wocat_507_2019_011,wocat_507_2019,agroforestry,agroforestry__regeneration_farmland,microclimate,"{""direction"": ""micro-climate improved"", ""mechanism"": ""more vegetation and evaporation; humidity improves""}","{""country"": ""Kenya"", ""site"": ""Homa Bay""}",climate_risk,literature_relationship,expert_assertion,practice_technology,,low,micro-climate worsened improved The micro-climate and humidity improves due to more vegatation and evaporation.,6,False,micro-climate,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_wocat_507_2019_012,wocat_507_2019,agroforestry,agroforestry__regeneration_farmland,adoption_rate,"{""adoption_pct_of_land_users"": "">50"", ""households_reached"": "">1000"", ""without_incentives_pct"": [91, 100]}","{""country"": ""Kenya"", ""site"": ""Homa Bay""}",nbs_effect,literature_relationship,expert_assertion,practice_technology,,low,ADOPTION AND ADAPTATION Percentage of land users in the area who have adopted the Technology > 50 % Of all those who have adopted the Technolog,7,False,Percentage of land users who have adopted the Technology,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_wocat_507_2019_013,wocat_507_2019,agroforestry,agroforestry__regeneration_farmland,economic_cost,"{""establishment_cost_kes"": 32600, ""establishment_cost_usd"": 326, ""maintenance_cost_kes"": 7200, ""maintenance_cost_usd"": 72, ""exchange_rate"": ""1 USD = 100 KES"", ""cost_basis"": ""per ha"", ""pct_borne_by_land_users"": 100}","{""country"": ""Kenya"", ""site"": ""Homa Bay"", ""currency"": ""KES"", ""unit"": ""per hectare""}",nbs_effect,literature_relationship,expert_assertion,practice_technology,,medium,"Total costs for establishment of the Technology (KES) 32 600.00
Total costs for establishment of the Technology in USD 326.00",4,False,Total costs for establishment / maintenance of the Technology,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_wocat_1358_2017_007,wocat_1358_2017,agroforestry,agroforestry__regeneration_farmland,crop_yield,"{""direction"": ""increased"", ""indicator"": ""crop_production""}","{""country"": ""Burkina Faso""}",nbs_effect,scoping_candidate,expert_assertion,practice_technology,,low,IMPACTS Socio-economic impacts crop production decreased increased fodder production decreased increased fodder quality decreased increased wood production decreased increased farm income decreased increased,5,False,crop production ... increased,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_wocat_1358_2017_008,wocat_1358_2017,agroforestry,agroforestry__regeneration_farmland,fuelwood_fodder,"{""direction"": ""increased"", ""products"": [""fodder"", ""wood"", ""honey""]}","{""country"": ""Burkina Faso""}",nbs_effect,scoping_candidate,expert_assertion,practice_technology,,low,5. Improved fodder production: cut grass and tie hay with simple tying machine (once a year after rainy season) Maintenance inputs and cos,3,False,wood production / fodder production increased; honey & fodder benefit,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_wocat_1358_2017_009,wocat_1358_2017,agroforestry,agroforestry__regeneration_farmland,household_income,"{""direction"": ""increased"", ""indicator"": ""farm_income""}","{""country"": ""Burkina Faso""}",nbs_effect,scoping_candidate,expert_assertion,practice_technology,,low,wood production decreased increased farm income decreased increased Socio-cultural impacts food security/ self-sufficiency reduced impr,5,False,farm income increased,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_wocat_1358_2017_010,wocat_1358_2017,agroforestry,agroforestry__regeneration_farmland,food_security,"{""direction"": ""improved"", ""indicator"": ""food_security_self_sufficiency""}","{""country"": ""Burkina Faso""}",nbs_effect,scoping_candidate,expert_assertion,practice_technology,,low,wood production decreased increased farm income decreased increased Socio-cultural impacts food security/ self-sufficiency reduced impr,5,False,food security/ self-sufficiency improved,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
EV_wocat_1358_2017_011,wocat_1358_2017,agroforestry,agroforestry__regeneration_farmland,biodiversity,"{""tree_density_per_ha"": 500, ""local_species_count"": 120, ""direction"": ""regenerated""}","{""country"": ""Burkina Faso""}",nbs_effect,scoping_candidate,expert_assertion,practice_technology,,medium,The forest reaches a tree density of approximately 500 trees per hectare and consists of around 120 local species. Some enrichment planting of rare species enhances the allotments.,1,False,tree density approximately 500 trees per hectare; around 120 local species,,,,page,,b688621632ab86d13d784de709c818f0c4efa704,,,,,,v1.2
